singer,lyrics,label,score
Sagopa Kajmer,Sagopa Kajmer Sen ne biçim bir mevsimsin ısınmam imkansız Donmamak neyime titrememek çok zor Rüzgarların buzdan serin tadı eksik meyvenin Ne senle aşka dalmak kolay ne senle hayallere Kursağımda düğümlenir laflar sana içimi açmak istedikçe Sen ne kadar anlarsın ben anlatmak istesem de Tedirginlik var üzerime yakalar kaçmaya yeltendikçe Tenim giderek aşınır mendillerim eskidikçe Günlerden zindanlar biriktirdim Hatırladıkça seni içlerinde hapis yatıyorum Hepsinin içi ayrı zulüm İşte böyle geldik buraya dek Sen bir gamsız bense deli bir gözü pek Tam yığılmak üzereyken bekledim ya senden destek Şimdi düştüm ve kafamı vurdum düzgünce düşünemiyorum pek Bütün bunlara ek benim aşkım saf ve sek Sade ben varım ve sen de sade benle bir tek Ya sende hep ben miyim tek Keşke bir tek ben olsaydım sende tek Ama biliyorum uzaklaşıyor kalbindeki benden zerreler tek tek Sensin benim en zor savaşlarımda çelik yelek Bu güçsüzlülüğe güç yetirmek inan beni aşan bir şey Yaptıklarını bilip hala senden caymamak garip bir şey Bana dokunma yanımı senle doldurma İsteksizce bir teklikle kalmalıyım yalnızca Mevsimler gibisin değişirsin ya beni üşütürsün ya yakarsın Kendimden her gün parça koparıyorum Ama sen bunu nerden bileceksin yavrum Kolera Ucunu tutamadığım bir ilmek gibi çözülüyor Buzum eridikçe içime batıyorum Yüzme bilmiyorum yarim içime su serpti Su çok soğuk üşüyorum Ben kolundan ayrı kalmış bir elim hareket etmiyorum Sevdam çık kurutsun nereye saklandıysan toz bulutsun Defalarca çaldı kapını kalbim ortalarda yoksun Hayallerim suya düştü hayallerimi su boğdu Hayallerim su oldu ya kızıp dururum kendime Artık yıllarca kendimden alamam hıncımı Mahalle kadınlarını çağırıp yoldururum saçımı Burkulmuş yüreğimden sızar ılık ılık gözyaşım Ne kadar aynı kalsam da yüzüm farklı aynalarda Beni affet üzüntüm bunca yıldır seni ona üzdürdüm Omzuma yaslan esen seni çok seviyor seviyor seviyor Çok üzgünüm ama beni daha fazla kırmana izin veremem Duygularımı tekmeleyişini daha çok izleyemem Ne hep yaz şu sevdamız ne de hiç durmadan kış Söylediğim her şeyi unut beni unutma hiç Ah karanfilim ne burnumdan gider Ne de ellerimden çıkar kokun Ah işitmek istiyorsan eğer gel şu elime bir dokun Beni bir silersin bir yazarsın bir öldürür bin kaçarsın,positive,0.6859298348426819
Sagopa Kajmer,Gökteki yolları yeryüzündekilerden daha iyi bilen yok mu Karnımız teveccühe bu kadar tok mu Ben açım açtım aç kalbimi al saç içine danelerini Senin cürretine feryat gerek Esaret cehaletten kaynaklanır Kedyi merakı insanı hırsı öldürür Dünya senle kalsa sen onunla kalamazsın Çıkmadan sen dünyadan çıkar sevgisi iç taraflarından Dinle bak ne diyorum Eğer ki gönlün benimle olursa Yemende bile olsan yanımdasın Eğer ki gönlün benimle değilse yanımda bile olsan uzaktasın Fani olanı verki baki olanı alasın Al kibir kibritini ateşle yak beni ve söv bana Denize düşünce sarıl iblisin kahpe yılanlarına Benden selam söyle benden kalan hüsranlarına Pudra sür tokatlarımdan haşlanan yanaklarına,positive,0.6136791706085205
Sagopa Kajmer,Daraldım bugün gene çevreme baktımyalanlarla dolu Resimleri yırttım attım Küllenmiş anılarım rüzgarda savrulsungüneşimde kavrulsun Siz daha bugün benim Görmedin kalkmışa oturmayın dedikbu trackte artık attık Size kemik Yıllardır bu rapi çaktım sen de baktınşimdi tekrar ayağa Kalktım meşaleyi yaktım Bu benim günüm sen de bakbu benim günüm sen de kalk Bu benim günüm haydi yapbu benim günüm meşaleyi yak Bu defterin yüzü asık yazık bir gündü geride kalan özümle Tek geceydi bir heceydi ah çekip selayı duydum aklımın Bir köşesi Neşeyi savunur olsa gari bir tarafı yasını yazdı tüm Vebalar harbe çıktı darbe attı yorula geldi mantık Alemim ve kalemim parça parça nemli gözlerim yorgun Argın ellerim kolpa yolcu çaresiz dilimden intihar eden Ki sözlerim biçareyim harabeyim ki günler aldı kederim Yazdı lük yorgun devreyim te kar beyaz bir Bahçeyim neyleyim ki güneşi bir günümde kördeyim Bu sadece bir gündü rapimiz sizlere dikenli bir güldü Yıllarca yapılan ataklarda minimalite bir günde parladı Gerçek meşale Just another day havent slept its  ready to catch The bus hypocrısy is waiting for me oh shit there goes my Damn ride hitching the hike is all it takes to make the Switch  And nothings really changed Got no friends to hang with Ecept this mcs in the studio oh no Life is prison cried again today Thinkin of you did you do the same Probably not just another war fought got Caught its over Just another day  im hungry Bread and butter fridge is empty Melancholy is in me feed me  The reruns on sweat is pouring down my back  Time to take A shower full of blood Deriving from my soul all you people need me Phones on but theres no message in the inbo the Stupid kid with black pants And white socks Just another day havent slept its     guess what Life is repetition full of contemplation Ohoh  i missed my bus,positive,0.8939870595932007
Sagopa Kajmer,Kolera Verse Benimle kal  Hevesim kursağımda takılı kaldı Gözlerim telaş timsali her ölenle ağladı Pervasız tenin gözümü aldı komada martı Lodos mağduru melteminle ayıldı ve yalnız uyandı Suskunluğum minnetimdi yokluğun varlığı kanattı Kendimi limana bağladım uçarı aklım halattı Kararların ve kesin seçimin bütünü eşittir hayattı Bacaklarım kırıldı adın koluma kanattı kanat Burun buruna geldim seni bulmak için her belayla  Düşündüm  yıl arayla küs mü Mecnun Leylaya  Bacaklarımı sarkıtırım dalga çarpar ayağıma Beyaz saçların akasya çalmış kokunu lavanta Vadeli yıllar karanlıktan korkmayı sana yasaklatır  senede uzayan saçı küçük bir bit makaslatır  çocuğum olsa aklım salıncakta sallanır Büyümek istemiyorum annem babam yaşlanır Saçının teli kopmasın korkarım Allah muhafaza Şerefine izin verdim bugün kalbimdeki her muhafıza Ziyarette evliya dedim fark etmelerini sağla Buz gibi karaya vurmuşum bulmuş sahil muhafaza Tanrım yıllar günaha soktu gel de içimi filtre et Yıkılır bendim ilk tayfunda yağmurun işi çiselemek Sineğin yalısı her papatya yüzünden çirkin çiçek Çıkışmıyor param melek yürüyerek geliyorum sabret Nakarat Bak yine başa döndü bu dünya Yine sona sardı aynı kaset bıktım Bu monotonluk maratonu Onu tanı İçine düşünce koştur Sago Verse Derin bir denizin dibine çökmüş bir hazine aşk denen Gafilen bir av olur aniden Bir kalp ve diğeri hükmeden Benden uzakta olsun derdim körpecik çocukken Gücümü toplamam gerekti aldanışımı yaşarken Kıvranışımı seyreden melekler gibidir sükunet Tam kendimi toplamışken önüme çıkar hayalet Ve korku içime hücmederken korkup kaçar cesaret Felaket sarsılışımı izler cesede çevirir esaret Yardım et bir iğne vur ve sönsün acımın yangını Güneş su olsa yağmur kurusa ayıltamaz bu baygını Çok zorladım şansımı ve yatıştırdım hırsımı Yaşama kafa tutarken kafamı kırdı cadının tılsımı Hileden uzak bu adama sille vurma yazıktır İlle çile mi çekmem lazım Nurum yüzüme dargındır Bil de gerisi mühim değil sevgim sana özel ve saftır Bugüne dek işlediğim günaha istirhamım tek bir aftır Dökmek ister içini içim anlatmalı mı biçim biçim Her neşe bir içim ve içlenişime direnişim Ben yürüdükçe kalır izim bitmek bilmez pembe dizim Yüzüm her resimde karanlık karamsar bir çizim,positive,0.8084539771080017
Sagopa Kajmer,Bölüm  Yine Kızarıyor Sigarımın Ucu  Görünmüyor Hayallerimin Ucu Bucu Haydi Ver Sevinci Hüznü Bir Bebek Gibi Kollarıma Sular Dök Beni Bekleyen Yollarıma Ben Birazdan Yolcuyum Yeditepenin Etrafı Miski Anber Rahiyası Yanımda Güzeller Güzelinin Has Salihası Şu İçimde Yılların Bıraktığı Atıklar Ve Bana Eşlik Eden Binlerce Ses Var Kısılmasınlar Onlar Ey Yolcu Dostum Ayakların Rehberindir Senin Dostun Soğuk Esen Yellerdir Tüm İnsanlık Senin Gözünde Eldir İçecek Suyun Gözlerinden Taşan SeldirBu Ödenecek Bedeldir Gücümün Yettiğince Öcümün Ağırlığınca Sözümün Kuvvetince Çabalarım Gidilebilecek En Uzun Yollara Kendimi Hazırlarım Bu Mecazlardan Geçip En Hakikiye Gidelim Cemali ba kemale seyredelim Nakarat  Ulaşılacak Saadete Kaç Kapı Daha Var Açtım Açtım Kapıları Girdim Bomboş Evlere Vardım Yardım Lazım BanaŞansım Yaver  Sanma Hiç Hoş Değil Gördüklerim AmmaEmin Değilim Herşey Muamma  Muamma Sago Muamma Kaf Kef Muamma  Hiç Hoş Değil Gördüklerim Amma Muamma Muamma   Hiç Hoş Değil Gördüklerim Amma Bölüm  Ortalarında Bir Yerlerdeyim Ömrün Bana Göre Belki Yarına Varmam Mucize Şu Anın Değeri Varya Diğerlerinin Değersizliğini Anlatmam angarya Zamana Göre Değişip Değişmeyeceğini SandığınKastır Oyun Gibi Sanki Hiç Sona Ermeyecek Sandığın Aynı Ilık Çorbaydı Oysa Ekmeğini Bandığın Durdukça Soğur HerşeySoğudukça Ölür Ateş Kovdukça Varır Şeytan Vardıkça Kişner Küheylan Ve Son Baharda Ölmekte Kış Canlanırken Ve İlk Baharda Terk Etmekte Yaz Efillenirken Biri Ağlayarak Başlar Hayata Rahmetlen Biri Veda Eder Gülmeyi Öğrenmeden Bu Aciz Benzetmelerde Olmasa Bakacak Aynam Olmazdı Kendimi Görebileceğim Başka Bir Yer Varmıydı Söyle İnsan Kadar Kendini Güvenen Bir Aciz Görmedim İnsan Kadar Nankörünü Bahsettiğiniz Kedilerde Bile Görmedim Ben Hayatı Terazimde Tarttım Arazimde Güneşe Yüzümü Dönüp Yattım Oysa Güneşi Bile Söndürdü Üzüntüler Neyse Boşver Deyip Arkalarına Bakmadan Yürüdüler Nakarat  Ulaşılacak Saadete Kaç Kapı Daha Var Açtım Açtım Kapıları Girdim Bomboş Evlere Vardım Yardım Lazım BanaŞansım Yaver Sanma Hiç Hoş Değil Gördüklerim AmmaEmin Değilim Herşey Muamma  Muamma  Muamma  Muamma Hiç Hoş Değil Gördüklerim Amma  Muamma  Muamma  Hiç Hoş Değil Gördüklerim Amma Hiçççç ç SAGO KAF KKAFKEF Muamma Pesimist ep  Parmak BeşBeş BBBbeş Beş PPPARMAK SAGO KAF KKAFKEF Hahaha hahahaha haha,positive,0.6351852416992188
Sagopa Kajmer,Kurak Küfür etmek yok Mütalam yabana atılan kof bir raiç Tanrının elinden yazılan mektubum ben  Yıllar öncesinden postalanmış darp edilmiş ruhumun Tek koluyla yazar iken bu manzumun mazlum öyküsünü Derme çatma evrenimde bir evim RAP im Gel de Tanrı konuğum ol forsa bedenim Varsa yoksa bir elim ve bir dilim Mıknatısla mutluluk avında yarenim ve mimli gözlerimle ağlarım Ve kinle yıkarım kimi zaman minikleri Sözlerinde gizlidir çelimsiz hisleri Tıpkı seller ortasında bir gemi Zorba yeller ellerinde savrulan İmza Sago Kalıntılarda tarihin yok olmuş tüm yalanları Alıntılar yapıldı asırlar öncesinden günüme gölge düşüren Bölge içeren her anımda gözlerimden damla yaş döküldü Sık büküldü çok boyun gık çıkarmadı Anılar duvara yaslandı yasla güldü düşmanın Bilmesen de tasla suyunu döktü nefret ettiğin tüm dostların Pas tutan duaların yas törenlerinde Haykırışların haz nöbetlerindedir asık bakışların Yaz fakirliğinde kış ayazların Azraille boğuşur oldu karabasan rüyaların Yetim kalan tebessüm çocuklarının Kalbi kırık İmza Sago,negative,0.8013021945953369
Sagopa Kajmer,Bize yolda tümsekler de çıksa vızz engelleri sollar kız bizim ikimizin hız bir güfte bir ritmeiki haylaz bir ipte tiki djrapçi züppe La yürü bas git bilmiş ebleh Akıllara zarar insanlarparlak hava ama yıkıcı hortumlar Seni yıkabilemezler Seni kibrit çöpü gibi yakabilemezler Ses ver Cikletler gibi tadı yok oluyorsa da şeylerin işin aslı bir tarafta tadı kalıcı kimi şeylerin Yıpranmaya var mı gerek  yok Naber Daldan dala kona kona ya da baldan bala tada tada bro Bu kaçıncı yıkıcı fikstür Barbeküm ister rüzgarım yeller kömür Bu beat beni deli ediyor ediyiiBee gee gazı veriyor ki Sago ateş ediyor ediyii Slam dunk Pota eziliyor yo  adam  şarkı naber ince elemeli ve de sık dokumalı  aceleye verilen emanet tehlikede o laf kumkumaları bol gaf eder ben burnumun en dikine seyirdeyken uçmaya niyetimyok kanadım plasterim bitmiş çok kanadım  adım ötesini çok aradım onlar sökse de ben yamadım,negative,0.9909731149673462
Sagopa Kajmer,Kolera Verse Dik bir yokuş hayat başında Azrailiyle bekleyen Azrail melekten korkma O bir emri yerine getiren Terbiyelen haddini hatırla kıyametten önce bir Kıyamet kopsa Allahım şükür sana kavuş bana Her gün korkuyu tanıdığım ilk günüm Her dün sana yaklaştığım bir bölüm Her hüzün sorularıma bir çözüm Sana yürüdüm  Hak sürüm sürüm Kalbim saklı kalmış bir cürüm Ey benim başımı alıp duvarlara vuran gönüllüm Sen her böyle yaptığında bin parçaya bölündüm Düşünmez mi kimse kim kendini küçük düşürdü Küçüğüm çünkü kalbim büyüdükçe beden küçüldü Estir yelleri hüznün bitsin dertleri Sen dağıtmazsan gitmez acının küçük fertleri Cümle cümle anlatmakla bitmez sabir halleri Sanma tabiat ana bunlar Rabbin kızgın selleri Her gördüğünü hayra yorma şükret yaz ayında donma Buruk açlık düştü karna bomboş iş üstünde durma Vurana kadar kaçar turna harcanmamalı zaman boyna Kara hain girer koyna söylediğine uyma Bunu masal mı sandın Etkilemez ölüm beni inan hiç Beni inan hiç omzundaki yükleri sal dünya Yan gönül yan Kalpten düştü yaşama sevincim inan Sevincim inan kalpten düştü kıyım yakın artık Bunu oyun mu sandın Hileni ancak kendine yedirirsin sen Yedirirsin yedirirsin ye de bitir git artık Pes ettim mi sandın Taarruzumun yönünü sen ne bilirsin  Sen ne bilirsin sen neyi bildin ki yönümü bileceksin Sago Verse Sahte tüfeği kafama dayamış korkmamı bekliyosun Düşüncemin geldiği yere git Kendine yer kap Burası benim ilim yerim kendimle ilgili sorunum varsa Bırak doktorum olan Ben Uğraşayım Şeytan yoluna girişleri annem keserdi giremezdim Babam için cennet gerekli ben hep bunu bildim İçimdeki ateşle oynamaktan yanıyor içim Ve birgün memleketten  km ileri gittim Yarın için bir defans taktiği bulmalıyım Çok kişiyi öldürdüm cesetlerinde parmak izim yoktu Soğukluk içimi ürpertti damar kanım dondu Bu yeniden başlamasından korktuğum kaçıncı sondu Canım yandığında birkaç hafta bağırdım Fırçayı elime aldığımda ilkin anılarımı boyarım Gelecek adına hiçbir hayali resme dökemez parmaklarım İçimde iyiliklerimin dedikodusunu yapan şeytanlarım Zaman akıp gittikçe gözlerim daha çok doluyor Vakit gider gelmez işte bu canımı çok sıkıyor Hata ve yanlışlarım çırılçıplak o kadar utanç vericiki Benim böyle olmamam gerekirdi,positive,0.6096184849739075
Sagopa Kajmer,Ne bende senden bir vakit var  Ne bende senden kopan bir şeyim  Bir bende ben ve senden bana kalan kadar senden  Ve bende senden varan ağır sözler  Ve sende sana yapışıp tutunan kadar benden  Ve bende senden iz kalan tokatlar Ve sende beni hatırlatan kim bilir ne hatalar Ki bende çok kayıp var benden  Senden işittiklerim ölümden de beterlerden  Ve bende beni paramparça eden sendenler  Ve bende yarıda kalan sözler  Bende sana kaçan zaptedemediğim benden kaçaklar  Bir hata var hiç rahat yok  Uykum sana emanet  Yüzüme vurduklarınla ettim kendimden nefret  Hayat tehlikeyle kardeş ben onunla sırdaş  Hayretlere düş düş kalk şaş  İncindim bir ince narin dal gibi ciddi Gitti ömrümden ömür gitti de gören olmadı sahi Ben can evimde yine yalnızlığımın arkadaşı Ne ilkbahar ne yaz ne sonbahar bu hastalığımın ilacı Ey acı beni daha ne kadar incitebilirdin Üstümde durmayıp geçsen ne kaybederdin Bir günah işledim bin af diledim  Üstünde durmasan ne kaybederdin  Hemen her fırsatta bir tokat gibi  Yüzüme vurmasan ne kaybederdin yüzüme vurmasan ne kaybederdin   Bir günah işledim bin af diledim  Üstünde durmasan ne kaybederdin  Hemen her fırsatta bir tokat gibi  Yüzüme vurmasan ne kaybederdin yüzüme vurmasan ne kaybederdin  Ne kaybederdin yüzüme vurmasan beni utandıran hataları Yüzümü kızartan suçum mu veyahut suçlarım mı Mahcupluğum damlalarca yaş boca etti gözümden Ve bende senden ibaret bir ben ama ben yok Üzerimden zaman geçiyor ve zaman bahçıvan gibi  Kesilmesi icap eden çiçekleri usulca kesiyor  Ve yapraklar dallarıyla yolunu alıp gidiyor uzağa Rüzgar yine soğuk esiyor karanlığa  Ve orda olan sessizce üşüyor kemikleri birbirine çarpa çarpa Yüzüme konuşuyor kader yine dobra dobra  Sende tutunmaya çalışan bir ben olmak ki acıların acısı  Ki bende seni arayan herkes bulur  Yıkılmak bu kadar kolayken sana tutunmak tek çarem  İçerdeyim sessiz geçer ifadem  Beni yerlebir et madem  Konuş ve söyle dökülsün dudaklarından içimden geçen canımı alan cümleler  Senden işittiklerim inan ölümden de beterlerden  Sana yalvarmak artık gelmiyor ki içimden  Günahlar sürüklüyor kulu peşinden Duymak istemedikleri insanı bezdiriyor canından Bir günah işledim bin af diledim  Üstünde durmasan ne kaybederdin  Hemen her fırsatta bir tokat gibi  Yüzüme vurmasan ne kaybederdin yüzüme vurmasan ne kaybederdin    Bir günah işledim bin af diledim  Üstünde durmasan ne kaybederdin  Hemen her fırsatta bir tokat gibi  Yüzüme vurmasan ne kaybederdin yüzüme vurmasan ne kaybederdin  Şeytana uyup da bu kadar derdi başına sarmasan ne kaybederdinbaşına sarmasan ne kaybederdin ,positive,0.6202502250671387
Sagopa Kajmer,Verse  Ne bende senden bir vakit var Ne bende senden kopan bir şeyim Bir bende ben ve senden bana kalan kadar senden Ve bende senden varan ağır sözler Ve sende sana yapışıp tutunan kadar benden Ne bende senden iz kalan tokatlar Ve sende beni hatırlatan kim bilir ne hatalar Ki bende çok kayıp var benden Senden işittiklerim ölümden de beterlerden Ve bende beni paramparça eden sendenler Bende yarıda kalan sözler Bende sana kaçan zaptedemediğim benden kaçaklar Bir hata var hiç rahat yok Uykum sana emanet Yüzüme vurduklarınla ettim kendimden nefret Hayat tehlikeyle kardeş ben onunla sırdaş Hayretlere düş düş kalk şaş İncindim bir ince narin dal gibi ciddi Gitti ömrümden ömür gitti ley gören olmadı sahi Ben can evimde yine yalnızlığımın arkadaşı Ne ilkbahar ne yaz ne sonbahar bu hastalığımın ilacı Ey acı beni daha ne kadar inciltebilirdin Üstüne durmayıp geçsen ne kaybederdin Nakarat Bir günah işledim bin af diledim Üstünde durmasan ne kaybederdin Hemen her fırsatta bir tokat gibi Yüzüme vurmazsan ne kaybederdin Verse  Ne kaybederdin yüzüme vurmazsan beni utandıran hataları Yüzümü kızartan suçumu veyahut suçlarımı Mahçupluğum damlalarca yaş boca etti gözümden Ve bende senden ibaret bir ben ama ben yok Üzerimden zaman geçiyor ve zaman bahçıvan gibi Kesilmesi icap eden çiçekleri usulca kesiyor Ve yapraklar dağlarıyla yolunu alıp gidiyor uzağa Rüzgar yine soğuk esiyor karanlığa Ve orda olan sessiz üşüyor kemikleri birbirine çarpa çarpa Yüzüme konuşuyor kader yine dobra dobra Sende tutunmaya çalışan bir ben olmak ki acıların acısı Ki ben de seni arayan herkes bulur Yıkılmak bu kadar kolayken sana tutunmak tek çarem İçerdeğim sessiz geçer ifadem Beni yerle bir et madem Dökülsün dudaklarından içimden geçen canımı alan cümleler Senden işittiklerim inan ölümden de beterlerden Sana yalvarmak inan artık gelmiyor ki içimden Günahlar sürüklüyor kul peşinden Duymak istemediklerin insanı bezdiriyor canından Nakarat Bir günah işledim bin af diledim Üstünde durmasan ne kaybederdin Hemen her fırsatta bir tokat gibi Yüzüme vurmazsan ne kaybederdin,positive,0.50052809715271
Sagopa Kajmer,Kolera Onun da katılaşır kalbi koruma diyerek o bir başkadır Tepene çıkardıysan yüksek kar alır Zirveler soğuk olur soğuk alan soğur Doğur anam doğur dokuz doğursan da uslanmıyorsun oğul Keşfedilmek istemez tarihi eser sırların Bir damla kalmış su gibi bir seferlik ellerin Gelincikten koparmazsan hatırı kalır kırların Ne kadar yara alsam da ben iflah olmayan kadın Kimin vakti dolmuş o yolcuymuş hikâyemiz hep bir varmış bir yokmuş Dolamış ipini bir salmış bir tutmuş Kararsız bırakır varlığın fütursuz tereddütlü sevda huzursuz sen hep yorumsuz Sen gibi kimse görmedim benim için bir başkaydın Sona kalırdı herkes çünkü sen en baştaydın Açığa çıkan sırlarında güzelliğin boğuldu güzelliğine doyuldu Nakarat Çok yaşamam sandın gittikten sonra Geri dönme dönmesen ne olur Yaşadığım ne hayat ne de toprak var git    Geri dönsen dönmesen ne olur Sagopa Kajmer Bitsin bitmesi gerekenler Varsın gitsin gitmesi icap edenler Ya kal ya git Kararsızlık en kötü çözümsüzlük Kime denk gelmiş ki üzüntüsüzlük Ya mutluluk talihlileri kim Tekken gülebilmek işin özüdür Sen nerden bileceksin hangisi benim son sözümdür Beni var yak ama ateşi benden isteme Öldürmek için beni benden silahımı bekleme Cümleni bitir artık tekleme Aman ne karışık bir trafik var içimde keşke bilseydin Gerçi bilebilirdin bilmek isteseydin Sen şu çarpışmaları izle uzaklardan yas tut Kendini benim yapmadıklarımı yapmış gibi düşün ve korkut Sen şahane bir uçurtmasın Ben de senin ipinim unutmayasın Bensiz söyle ne işe yararsın Bırak bana anlatmayı en iyi bildiklerimi Yazmaya zorlama ne olur zorla sildiklerimi Çünkü artık korku sarmaşıkları sardı fikrimi En ihtiyaç anımda bırakıverdiler ellerimi Düşerken gezdim hızla yükseklerdeki tepeleri Şimdi kırık haldeyim kırık bir haldeyim Geri dönsen dönmesen ne olur Nakarat Çok yaşamam sandın gittikten sonra Geri dönme dönme sen ne olur Yaşadığım ne hayat ne de toprak var git    Geri dönsen dönmesen ne olur,positive,0.865298330783844
Sagopa Kajmer,Kolera Onun da katılaşır kalbi koruma diyerek o bir başkadır Tepene çıkardıysan yüksek kar alır  Zirveler soğuk olur  soğuk alan soğur Doğur anam doğur dokuz doğursan da uslanmıyorsun oğul Keşfedilmek istemez tarihi eser sırların bir damla kalmış su gibi bir Seferlik ellerin gelincikten koparmazsan hatırı kalır kırların ne kadar Yara alsam da ben iflah olmayan kadın Kimin vakti dolmuş o yolcuymuş hikayemiz hep bir varmış bir yokmuş Dolamış ipini bir salmış bir tutmuş kararsız bırakır varlığın Fütursuz tereddütlü sevda huzursuz sen hep yorumsuz Sen gibi kimse görmedim benim için bir başkaydın sona kalırdı Herkes çünkü sen en baştaydın açığa çıkan sırlarında güzelliğin boğuldu Güzelliğine doyuldu Çok yaşamam sandın gittikten sonra Geri dönme dönmesen ne olur Yaşadığım ne hayat  ne de toprak var git Geri dönsen dönmesen ne olur Sagopa Kajmer Bitsin bitmesi gerekenler Varsın gitsin gitmesi icab edenler Ya kal  ya git Kararsızlık en kötü çözümsüzlük Kime denk gelmiş ki üzüntüsüzlük Ya mutluluk talihlileri kim Tekken gülebilmek işin özüdür Sen nerden bileceksin hangisi benim son sözümdür Beni var yak ama ateşi benden isteme Öldürmek için beni benden silahımı bekleme Cümleni bitir artık tekleme Aman ne karışık bir trafik var içimde keşke bilseydin Gerçi bilebilirdin bilmek isteseydin Sen şu çarpışmaları izle uzaklardan yas tut Kendini benim yapmadıklarımı yapmış gibi düşün ve korkut Sen şahane bir uçurtmasın Ben de senin ipinim unutmayasın Bensiz söyle ne işe yararsın Bırak bana anlatmayı en iyi bildiklerimi Yazmaya zorlama ne olur zorla sildiklerimi Çünkü artık korku sarmaşıkları sardı fikrimi En ihtiyaç anımda bırakıverdiler ellerimi Düşerken gezdim hızla yükseklerdeki tepeleri Şimdi kırık haldeyim Kırık bir haldeyim Geri dönsen dönmesen ne olur Çok yaşamam sandın gittikten sonra Geri dönme dönmesen ne olur Yaşadığım ne hayat ne de toprak var git Geri dönsen dönmesen ne olur,negative,0.5403432250022888
Sagopa Kajmer,Neden bu kadar çok içiyorsun  Hıııımmm Şarap damarlarında hiç eksik olmuyorGünün birinde beynin bi el bombası gibi patlıcak  Kuvvetli bir iradem varİrade güç demektirEvet işte buna güç denir Bu yüzden mi bizden korkuyorlar  Onları istediğimis gibi  gebertebildiğimiz  için korkuyorlar Onları öldürme hakkına sahip olduğumuz için bizden korkuyorlarSuç işleyen birini cezanlandırabiliyoruzAdamı öldürttürüp kendimizi iyi hissedebiliyoruzAslında buna güç denmez Adalet denirGüç farklı bişeydir ÖLDÜRME YETKİSİNE SAHİP  OLUPTA ÖLDÜRMÜYORSAN  GÜÇLÜSÜNDÜR  Demek sence güç bu İşte GÜÇ bu GÜÇ buna  denir,positive,0.9983659386634828
Sagopa Kajmer,DrFuchs Rap  Karamsar günleri lirik yapıp at yo  Mikrofonum offdan on oldu kaç yo  Sigaram plak çemberimse çabuk yak  Düsmanım içime hapis çek bırak  Dertlerim kat kat  Bugünü bırak bak  Dilime kelepçe uymazdı ahmak  Damarıma jileti vurdular hangi  Bugün mü sorunlarım çözülecek sanki  Sorunum baki  Çözümüm var ki  Kusura bulaşmadan bugun tilki saki  Geçmişim var ki bu ufuklara uzanan  Geleceğim ümitsiz bir dağ tepe sıradan  Dilimi şüpheler içinde sardılar  Fikirlerimi bana doğru bağırdılar  Kalemimle satırlara bulanan bir şairim  Bu yolda ben sonsuz sakinim  Nerdeyim sessizce bende  Yürüyorum aklım eserde  Suskunum bugün yine bende  Dertleri çek birak Ben ne savaşlar verdim kendime bir rabbim şahit  Sor ne zaman vurdun kendini en son  Katilim oldum her gece nedense  SAGO Rap  Sanırım sensiz bir geceye daha hoşgeldim Nedense biraz gerginim  Stresimi yumruklarımı duvara çiviledi  Gözlerim kendini saldı  Sanırım o an orda değildim   dakka öldüm  dakika dirildim  Gözyaşlarımı yağmur sandım ıslandım  Meleklerimle fısıldaştım  Kolonyalarla koklaştım  Nedense son darbeyi kalbime attım  Kendimi  yerimden bıçakladım  Azami hırs yaptım nedense acımadım  Kendimle yeminleştim ve  Dişlerimi sıktım  Yumruklarımı sıkıp tırnaklarımı kırdım  Nedense en çok sigaramı aradım  Tek bir kelime edemedim  Özür dilerim seni üzmek istemedim  En iyisi intihar edeyim dedimettim   dakikalık yaşam molası verdim  Sanki cehennette bir serinlik kolası içtim  Ve sonra ilk uçakla cehenneme indim  Nedense en çok kusmak istemiştimsenden utandim  Kendimle hiç bu kadar çetin savaşmamıştım  Kendimden köşe bucak kaçtım  Yaşama hakkımı sonuna dek mi kullanmalıyım Tanrım  Döner başım akar yaşım kar tutar saçım çölde hayratım  Duvarlar üzerime geldikçe kendime  parmaklı bir surat yaptım Ben ne savaşlar verdim kendime bir rabbim şahit  Sor ne zaman vurdun kendini en son  Katilim oldum her gece nedense,positive,0.872319221496582
